,CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
12679,23724,NULL,Gabrielle,NULL,Hughes,NULL,593 Willow Pass Road,NULL,Spring Valley,California,United States,91977,162-555-0165,Partial College,Clerical,F,S,1,2,0,0,78127
12680,27437,NULL,Gabriella,A,Reed,NULL,1516 Redbird Lane,NULL,Metchosin,British Columbia,Canada,V9,355-555-0115,High School,Skilled Manual,F,S,1,1,0,0,56424
12681,21615,NULL,Grace,J,Torres,NULL,7095 Thames Drive,NULL,Concord,California,United States,94519,630-555-0162,Bachelors,Management,F,S,1,1,0,0,111285
12682,17698,NULL,Xavier,C,Butler,NULL,8177 Grasswood Ct.,NULL,Spring Valley,California,United States,91977,149-555-0168,Graduate Degree,Clerical,M,M,1,1,1,1,80765
12683,26336,NULL,Noah,D,Brown,NULL,8741 Clark Creek Lane,NULL,Downey,California,United States,90241,230-555-0146,Graduate Degree,Clerical,M,M,1,2,1,1,82488
12684,16162,NULL,Mackenzie,E,Morgan,NULL,2707 Blocking Circle,NULL,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0122,Bachelors,Clerical,F,S,0,1,0,0,84513
12685,20071,NULL,Sean,L,Campbell,NULL,6051 Mepham Dr.,NULL,Burien,Washington,United States,98168,710-555-0145,Graduate Degree,Management,M,M,1,3,1,1,109384
12686,16684,NULL,Joel,NULL,Perez,NULL,6566 Pinole Valley Rd.,NULL,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0138,Bachelors,Skilled Manual,M,M,1,1,2,2,58999
12687,22595,NULL,Nicolas,W,Xie,NULL,"64, rue des Grands Champs",NULL,Colomiers,Garonne (Haute),France,31770,1 (11) 500 555-0111,Graduate Degree,Management,M,M,1,3,0,2,103125
12688,18814,NULL,Evan,NULL,Adams,NULL,4428 Jones Rd.,NULL,Everett,Washington,United States,98201,766-555-0180,Partial College,Clerical,M,S,0,3,0,0,82364
12689,26711,NULL,Mya,P,Bryant,NULL,9351 Via Media,NULL,Burbank,California,United States,91502,867-555-0134,High School,Skilled Manual,F,S,1,0,0,0,54704
12690,20595,NULL,Karla,R,Andersen,NULL,"65, boulevard Tremblay",NULL,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0181,High School,Skilled Manual,F,S,1,0,0,0,51907
12691,12319,NULL,Shannon,D,Ye,NULL,Welt Platz 99,NULL,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0116,High School,Manual,F,M,1,1,2,2,33882
12692,16934,NULL,Michele,NULL,Vazquez,NULL,4207 Madrid Lane,NULL,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0113,Graduate Degree,Management,F,S,1,3,0,0,105132
12693,23610,NULL,Cory,NULL,Perez,NULL,"4, rue Saint-Lazare",NULL,Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0180,High School,Skilled Manual,M,M,1,2,2,2,53928
12694,11399,NULL,Brenda,F,Mehta,NULL,"11, avenue du Port",NULL,Paris,Seine (Paris),France,75016,1 (11) 500 555-0155,Bachelors,Clerical,F,S,0,1,0,0,82147
12695,15918,NULL,Roberto,NULL,Ruiz,NULL,2866 Reisling Court,NULL,Burien,Washington,United States,98168,157-555-0190,Partial College,Management,M,S,1,1,0,0,105712
12696,17425,NULL,Austin,NULL,Washington,NULL,8689 St. George Court,NULL,Salem,Oregon,United States,97301,805-555-0170,Partial College,Management,M,M,1,0,0,1,111484
12697,16860,NULL,Haley,M,Rogers,NULL,8380 Sheppard Way,NULL,Beverly Hills,California,United States,90210,101-555-0190,Bachelors,Management,F,M,1,2,0,0,108854
12698,15253,NULL,Barry,NULL,Suri,NULL,9233 Pepper Way,NULL,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0182,High School,Skilled Manual,M,M,1,1,0,2,58858
12699,12165,NULL,Caleb,S,Flores,NULL,1256 American Beauty Dr,NULL,Langford,British Columbia,Canada,V9,615-555-0157,Partial College,Clerical,M,M,1,0,1,1,84668
12700,24928,NULL,Timothy,E,Wright,NULL,1851 Pecan Pl.,NULL,Mill Valley,California,United States,94941,120-555-0164,High School,Manual,M,S,1,0,0,0,28678
12701,21622,NULL,Ethan,R,Winston,NULL,1047 Las Quebradas Lane,NULL,Oak Bay,British Columbia,Canada,V8P,369-555-0123,Graduate Degree,Professional,M,M,1,1,0,2,128899
12702,12372,NULL,Darren,NULL,Prasad,NULL,P.O. Box 1052,NULL,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0193,Bachelors,Professional,M,S,1,0,0,0,129703
12703,17076,NULL,Neil,L,Serrano,NULL,4880 Viewpoint Ct.,NULL,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0164,Bachelors,Management,M,M,1,2,0,0,111769
12704,22257,NULL,Carrie,NULL,Romero,NULL,6507 Mayda Way,NULL,Concord,California,United States,94519,170-555-0168,Graduate Degree,Manual,F,M,0,1,0,1,32681
12705,21019,NULL,Monica,C,Prasad,NULL,"33, rue Georges-Clémenceau",NULL,Roissy en Brie,Seine et Marne,France,77680,1 (11) 500 555-0165,Graduate Degree,Management,F,S,1,1,0,0,109464
12706,18148,NULL,Jaclyn,NULL,Huang,NULL,"8201, rue Malar",NULL,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0153,Partial High School,Skilled Manual,F,M,1,2,1,2,55384
12707,12789,NULL,Jamie,L,Zeng,NULL,5339 Cashew Street,NULL,Burlingame,California,United States,94010,664-555-0191,Partial College,Management,F,M,1,1,1,1,103264
12708,14821,NULL,Maurice,NULL,Raje,NULL,494 North Spoonwood Court,NULL,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0178,Bachelors,Clerical,M,M,1,3,1,1,79033
12709,22938,NULL,Hector,J,Blanco,NULL,9194 West I St,NULL,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0184,Partial College,Skilled Manual,M,M,1,0,1,2,51448
12710,22136,NULL,Devin,C,Evans,NULL,8937 Two Bay Road,NULL,El Cajon,California,United States,92020,131-555-0193,Graduate Degree,Skilled Manual,M,M,1,1,0,3,61737
12711,11103,NULL,Cassie,NULL,Chande,NULL,9448 San Marino Ct.,NULL,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0166,Bachelors,Clerical,F,S,0,2,0,0,85828
12712,27595,NULL,Jamie,S,Wu,NULL,5435 Jacobsen Street,NULL,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0143,Graduate Degree,Professional,F,M,1,3,1,2,134241
12713,16360,NULL,Justin,NULL,Garcia,NULL,4860 Charlotte Court,NULL,Yakima,Washington,United States,98901,961-555-0125,High School,Skilled Manual,M,M,1,1,1,2,58618
12714,15421,NULL,Cameron,W,Clark,NULL,1430 N. Civic Drive,NULL,Renton,Washington,United States,98055,889-555-0157,Bachelors,Management,M,S,0,2,0,0,103209
12715,14741,NULL,Emma,R,Cooper,NULL,2258 Pablo Neruda,NULL,West Covina,California,United States,91791,418-555-0139,Partial College,Manual,F,M,1,1,0,2,26207
12716,20005,NULL,Kevin,V,Zhang,NULL,3592 Ambush Dr.,NULL,Downey,California,United States,90241,163-555-0159,Bachelors,Manual,M,S,0,1,0,0,36131
12717,14262,NULL,Jon,L,He,NULL,3440 Concord Ct.,NULL,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0153,Graduate Degree,Skilled Manual,M,M,1,1,1,2,61200
12718,13023,NULL,Dominique,D,Raman,NULL,6787 Terra Calitina,NULL,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0152,High School,Skilled Manual,F,S,1,2,1,1,61482
12719,14296,NULL,Benjamin,E,Russell,NULL,9088 Almaden Dr,NULL,Beaverton,Oregon,United States,97005,810-555-0131,High School,Clerical,M,M,1,3,2,2,84377
12720,14346,NULL,Evelyn,NULL,Perez,NULL,1297 Zulu Court,NULL,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0114,Bachelors,Management,F,S,1,2,0,1,110502
12721,25974,NULL,Noah,E,Jai,NULL,1082 Crivello Avenue,NULL,Glendale,California,United States,91203,452-555-0118,Bachelors,Skilled Manual,M,M,1,1,1,2,52374
12722,17484,NULL,Armando,NULL,Carlson,NULL,8594 Veracruz,NULL,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0127,High School,Clerical,M,M,1,0,0,2,85479
12723,18626,NULL,Tony,S,Pal,NULL,Residenz Straße 4,NULL,Frankfurt,Bayern,Germany,91480,1 (11) 500 555-0140,Partial College,Manual,M,S,0,1,0,0,27144
12724,27292,NULL,Julia,NULL,Evans,NULL,9104 Jacobsen Street,NULL,Oregon City,Oregon,United States,97045,910-555-0138,Graduate Degree,Skilled Manual,F,S,0,1,0,0,53814
12725,28252,NULL,Sydney,T,Murphy,NULL,8238 D Crane Ct.,NULL,Newport Beach,California,United States,92625,774-555-0122,Bachelors,Management,F,M,1,3,0,0,105095
12726,24552,NULL,Ross,M,Carlson,NULL,"8812, rue Surcouf",NULL,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0136,High School,Manual,M,M,1,0,1,2,36899
12727,18705,NULL,Karl,NULL,Goel,NULL,9039 Blocking Ct.,NULL,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0149,Bachelors,Clerical,M,M,1,3,1,2,78925
12728,17962,NULL,Colin,NULL,Zhou,NULL,7479 Ellis Street,NULL,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0199,Bachelors,Skilled Manual,M,M,0,2,1,2,57070
12729,13257,NULL,Jon,L,Chander,NULL,Auf Der Steige 123,NULL,Hof,Bayern,Germany,95010,1 (11) 500 555-0170,Partial College,Skilled Manual,M,M,1,1,1,1,53947
12730,13802,NULL,Tina,NULL,Subram,NULL,"26, rue des Grands Champs",NULL,Dunkerque,Nord,France,59140,1 (11) 500 555-0139,Partial College,Clerical,F,M,1,2,1,2,87033
12731,26186,NULL,Joanna,NULL,Gill,NULL,7982 D Kiska Ct.,NULL,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0111,Partial College,Clerical,F,S,1,3,1,1,82370
12732,21015,NULL,Diane,P,Hernandez,NULL,Viktoria-Luise-Platz 232,NULL,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0164,Graduate Degree,Professional,F,M,1,3,1,2,132080
12733,12911,NULL,Sebastian,P,Rogers,NULL,9979 Sundance Dr.,NULL,Burlingame,California,United States,94010,385-555-0192,Graduate Degree,Management,M,S,0,2,0,0,104243
12734,21796,NULL,Emma,W,Ward,NULL,4313 Camby Rd.,NULL,Sooke,British Columbia,Canada,V0,523-555-0149,Partial High School,Skilled Manual,F,M,1,1,2,2,61205
12735,21529,NULL,Kristi,L,Martinez,NULL,"6, avenue de Norvege",NULL,Orleans,Loiret,France,45000,1 (11) 500 555-0180,Bachelors,Management,F,S,1,1,0,0,103758
12736,27328,NULL,Edgar,NULL,Srini,NULL,"92, rue Mazagran",NULL,Lille,Nord,France,59000,1 (11) 500 555-0130,High School,Skilled Manual,M,S,1,1,0,0,57852
12737,14447,NULL,Madison,NULL,Alexander,NULL,4995 North Civic Drive,NULL,Bellingham,Washington,United States,98225,307-555-0199,Partial College,Skilled Manual,F,S,0,2,0,0,53766
12738,11973,NULL,Caroline,NULL,Barnes,NULL,112 RaceCt,NULL,Renton,Washington,United States,98055,820-555-0119,Partial College,Clerical,F,S,0,1,0,0,77605
12739,24168,NULL,Manuel,NULL,Srini,NULL,3392 El Dorado,NULL,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0157,High School,Skilled Manual,M,M,0,1,0,0,61417
12740,22876,NULL,Jenna,A,Campbell,NULL,7013 St. Raphael Drive,NULL,Newport Beach,California,United States,92625,977-555-0190,High School,Skilled Manual,F,M,1,1,1,2,60063
12741,11954,NULL,Joseph,M,Garcia,NULL,1220 Bradford Way,NULL,Glendale,California,United States,91203,594-555-0120,Partial College,Clerical,M,M,0,0,0,0,86215
12742,24056,NULL,Tamara,M,Lin,NULL,"4801, rue de Varenne",NULL,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0149,Partial College,Clerical,F,S,0,1,0,0,79666
12743,21971,NULL,Warren,NULL,Shan,NULL,6144 Rising Dawn Way,NULL,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0193,Bachelors,Professional,M,M,1,2,0,2,132074
12744,28469,NULL,Morgan,M,Green,NULL,5860 Rock Creek Pl.,NULL,York,England,United Kingdom,YO15,1 (11) 500 555-0163,Partial College,Management,F,M,1,1,0,2,111937
12745,17113,NULL,Clarence,NULL,Pal,NULL,Dunckerstr 72,NULL,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0184,Partial College,Skilled Manual,M,S,0,1,0,0,57708
12746,21966,NULL,Ross,A,Sai,NULL,1368 Palms Drive,NULL,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0172,Bachelors,Manual,M,M,0,1,0,2,36148
12747,24837,NULL,Wyatt,NULL,Lewis,NULL,Auf der Krone 9249,NULL,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0132,Partial College,Management,M,S,1,0,0,0,104902
12748,19828,NULL,Madison,H,Wilson,NULL,3017 Buskirk Ave.,NULL,Royal Oak,British Columbia,Canada,V8X,793-555-0191,Bachelors,Management,F,M,1,2,0,0,108937
12749,21251,NULL,Erika,C,Dominguez,NULL,1511 Roxbury Drive,NULL,Cliffside,British Columbia,Canada,V8Y 1L1,218-555-0143,Partial High School,Skilled Manual,F,S,0,0,0,0,56949
12750,24634,NULL,Crystal,S,He,NULL,4764 East Avenue,NULL,Bremerton,Washington,United States,98312,813-555-0148,Bachelors,Management,F,M,1,2,2,2,109092
12751,15819,NULL,Savannah,A,Cox,NULL,8286 All Ways Drive,NULL,Puyallup,Washington,United States,98371,844-555-0119,High School,Manual,F,S,0,1,0,0,35352
12752,13206,NULL,Emily,NULL,Flores,NULL,3830 Sandy Cove Lane,NULL,Vancouver,British Columbia,Canada,V7L 4J4,702-555-0144,Bachelors,Management,F,S,1,2,1,1,112600
12753,19517,NULL,Max,NULL,Gomez,NULL,"6, rue de Cambrai",NULL,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0113,Partial College,Management,M,S,0,0,0,0,109336
12754,21514,NULL,Krystal,A,Zhu,NULL,Auf den Kuhlen Straße 25,NULL,München,Hessen,Germany,80074,1 (11) 500 555-0115,Bachelors,Management,F,M,1,1,3,3,111719
12755,21371,NULL,Ann,NULL,Patel,NULL,6385 Holiday Hill Dr.,NULL,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0159,Partial High School,Skilled Manual,F,M,1,1,1,2,60653
12756,26719,NULL,Tamara,NULL,Li,NULL,7432 Corte Valencia,NULL,Beaverton,Oregon,United States,97005,208-555-0193,Partial College,Manual,F,S,0,1,0,0,33424
12757,23870,NULL,Elijah,M,Henderson,NULL,8682 Etcheverry Dr,NULL,Salem,Oregon,United States,97301,684-555-0119,Graduate Degree,Clerical,M,M,1,3,2,2,82180
12758,11923,NULL,Sarah,NULL,Bryant,NULL,9855 Norse Ct.,NULL,National City,California,United States,91950,197-555-0118,Partial College,Clerical,F,M,0,3,0,0,79490
12759,18527,NULL,Jonathan,B,Baker,NULL,1560 Harbor View Drive,NULL,Tacoma,Washington,United States,98403,110-555-0142,Partial College,Skilled Manual,M,M,1,0,0,2,54476
12760,23079,Ms.,Justine,J.,Ryan,NULL,2342 Tahoe Place,NULL,Warrnambool,Victoria,Australia,3280,498-555-0100,Partial College,Manual,F,S,1,0,0,1,29731
12761,16090,NULL,Emma,N,White,NULL,5204 Marlesta Rd.,NULL,Port Hammond,British Columbia,Canada,V6B 3P7,182-555-0176,Bachelors,Clerical,F,S,0,1,0,0,76902
12762,29003,NULL,Veronica,NULL,Perez,NULL,3858 Vista Diablo,NULL,Chula Vista,California,United States,91910,416-555-0114,Partial College,Clerical,F,M,1,1,1,2,81731
12763,14983,NULL,Juan,R,Sanz,NULL,7814 Nephi Court,NULL,Liverpool,England,United Kingdom,L4 4HB,1 (11) 500 555-0196,Partial College,Management,M,S,0,2,0,0,105878
12764,15642,NULL,Cara,B,Gao,NULL,8420 Dayton Court,NULL,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0187,High School,Clerical,F,S,0,0,0,0,80675
12765,20605,NULL,Kevin,F,Yang,NULL,6155 Vista Oak Dr,NULL,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0152,Bachelors,Clerical,M,S,0,2,0,0,77930
12766,17977,NULL,Valerie,NULL,Zeng,NULL,9116 Tice Valley Blv.,NULL,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0141,Graduate Degree,Skilled Manual,F,M,0,0,1,2,54822
12767,24707,NULL,Shaun,NULL,Pal,NULL,"5, boulevard du Montparnasse",NULL,Chatou,Yveline,France,78400,1 (11) 500 555-0140,High School,Skilled Manual,M,S,0,1,0,0,61999
12768,29240,NULL,Madeline,NULL,Allen,NULL,7207 St. Andrews Way,NULL,Westminster,British Columbia,Canada,V3L 1H4,666-555-0160,Partial College,Skilled Manual,F,S,0,1,0,0,55047
12769,20132,NULL,Jenny,V,Shen,NULL,Erlenweg 9794,NULL,Berlin,Hessen,Germany,14129,1 (11) 500 555-0191,Graduate Degree,Manual,F,M,1,0,0,1,28518
12770,18303,NULL,Shannon,R,Serrano,NULL,9064 La Paz,NULL,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0122,Bachelors,Skilled Manual,M,S,0,2,0,0,59989
12771,12080,NULL,Grace,NULL,Sanchez,NULL,8844 Fitzpatrick Drive,NULL,Cliffside,British Columbia,Canada,V8Y 1L1,207-555-0158,Bachelors,Manual,F,S,1,0,1,1,34640
12772,26678,NULL,Miranda,NULL,Hughes,NULL,253 Hemlock Drive,NULL,N. Vancouver,British Columbia,Canada,V7L 4J4,444-555-0141,Partial High School,Skilled Manual,F,S,1,2,0,0,61703
12773,11614,NULL,Katrina,M,Sharma,NULL,Nollendorfplatz 62,NULL,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0115,Partial College,Management,F,S,0,3,0,0,107882
12774,18160,NULL,Bryan,NULL,Rivera,NULL,3337 East 26th Street,NULL,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0168,High School,Clerical,M,M,1,1,0,1,85522
12775,12766,NULL,Jordyn,NULL,Bryant,NULL,3237 Orchid Ct,NULL,Corvallis,Oregon,United States,97330,119-555-0181,Partial High School,Skilled Manual,F,M,1,2,0,1,60060
12776,11877,NULL,Alexis,NULL,Diaz,NULL,8541 Summerfield Drive,NULL,Newport Beach,California,United States,92625,409-555-0139,Partial College,Management,F,M,1,2,2,2,105323
12777,18761,NULL,Luis,NULL,Wright,NULL,107 Woodside Court,NULL,Glendale,California,United States,91203,616-555-0158,Partial High School,Skilled Manual,M,S,0,2,0,0,54441
12778,27382,NULL,Kaitlin,R,Chapman,NULL,3320 North 5th St,NULL,Colma,California,United States,94014,830-555-0157,Graduate Degree,Professional,F,S,1,2,0,1,134864
12779,23200,NULL,Grace,C,Rodriguez,NULL,6984 Wardlow Lane,NULL,Issaquah,Washington,United States,98027,158-555-0136,Bachelors,Skilled Manual,F,M,1,1,0,2,58736
12780,26654,NULL,Kathleen,NULL,Jimenez,NULL,1955 Montgomery Ave,NULL,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0156,Graduate Degree,Management,F,M,1,0,2,2,109006
12781,22507,NULL,Louis,J,Wang,NULL,Dunckerstr 185,NULL,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0142,Partial College,Clerical,M,S,0,1,0,0,79716
12782,14570,NULL,Hannah,NULL,Henderson,NULL,6064 Tosca Way,NULL,Yakima,Washington,United States,98901,671-555-0148,Graduate Degree,Management,F,M,1,2,0,0,110648
12783,18994,NULL,Jackson,J,Allen,NULL,9890 Bloching Circle,NULL,Issaquah,Washington,United States,98027,461-555-0171,Partial College,Skilled Manual,M,M,1,1,2,2,60143
12784,16681,NULL,Louis,A,Chande,NULL,3774 Napa Court,NULL,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0134,Bachelors,Skilled Manual,M,S,0,0,0,0,58516
12785,16041,NULL,Pedro,C,Raman,NULL,"66, avenue du Québec",NULL,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0160,Graduate Degree,Manual,M,S,0,0,0,0,29611
12786,27694,NULL,Lee,L,Gill,NULL,3573 Holiday Hills,NULL,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0150,Bachelors,Management,M,M,1,1,1,1,113076
12787,15587,NULL,Jessica,NULL,Ward,NULL,7420 Lilac Circle,NULL,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0139,Graduate Degree,Management,F,M,1,0,0,1,105543
12788,21174,NULL,Andre,NULL,Smith,NULL,470 Laurel,NULL,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0137,Bachelors,Clerical,M,M,1,1,0,1,78033
12789,21882,NULL,Jay,D,Ramos,NULL,4887 Babbe Street,NULL,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0121,Bachelors,Skilled Manual,M,S,0,1,0,0,56164
12790,17047,NULL,Kendra,NULL,Rubio,NULL,7921 Detroit Ave.,NULL,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0195,Graduate Degree,Management,F,M,1,1,1,2,107355
12791,24888,NULL,Roy,NULL,Srini,NULL,6093 Hilltop Road,NULL,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0117,Bachelors,Manual,M,S,0,1,0,0,36232
12792,26421,NULL,Allison,A,Peterson,NULL,9092 Pinecrest Dr,NULL,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0155,Bachelors,Manual,F,S,0,1,0,0,31288
12793,28064,NULL,Tamara,NULL,Nath,NULL,4555 Hackney Lane,NULL,Beaverton,Oregon,United States,97005,961-555-0131,Graduate Degree,Management,F,S,1,2,0,0,107570
12794,27446,NULL,Tyler,NULL,Jones,NULL,7776 Partridge Dr.,NULL,Santa Monica,California,United States,90401,295-555-0171,Graduate Degree,Professional,M,S,1,2,0,0,132451
12795,15554,NULL,Zoe,L,Bailey,NULL,8904 La Salle Ave,NULL,Concord,California,United States,94519,789-555-0182,Graduate Degree,Professional,F,S,1,0,0,0,133960
12796,24394,NULL,Drew,NULL,Raji,NULL,2079 MountainAire Pkwy.,NULL,Camarillo,California,United States,93010,547-555-0132,Bachelors,Management,M,M,1,1,1,2,108076
12797,11142,NULL,Eduardo,NULL,Patterson,NULL,6255 Macalvey Dr.,NULL,Langford,British Columbia,Canada,V9,190-555-0184,High School,Manual,M,S,0,0,0,0,33426
12798,24001,NULL,Arthur,NULL,Raman,NULL,6855 Leewood Place,NULL,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0124,High School,Skilled Manual,M,S,0,0,0,0,52817
12799,17147,NULL,Jennifer,NULL,Nelson,NULL,9072 Roland Drive,NULL,Langley,British Columbia,Canada,V3A 4R2,144-555-0150,High School,Manual,F,S,1,1,0,0,27121
12800,19528,NULL,Bailey,C,Hall,NULL,444 9th St.,NULL,Beaverton,Oregon,United States,97005,731-555-0175,Partial College,Skilled Manual,F,S,0,1,0,0,54722
12801,15175,NULL,Kristi,S,Malhotra,NULL,4605 Springvale Court,NULL,Calgary,Alberta,Canada,T2P 2G8,380-555-0148,Partial College,Skilled Manual,F,S,0,2,0,0,57730
12802,23857,NULL,Alexandra,L,Anderson,NULL,9218 Gold Crest Ct.,NULL,Lebanon,Oregon,United States,97355,133-555-0133,Graduate Degree,Skilled Manual,F,S,0,1,0,0,51016
12803,11492,NULL,Terrence,C,Chander,NULL,Reiherweg 5014,NULL,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0155,High School,Skilled Manual,M,S,0,2,0,0,53158
12804,22822,NULL,Devin,A,Anderson,NULL,4116 Hummingbird Ct,NULL,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0113,High School,Manual,M,M,1,1,1,2,36423
12805,17706,NULL,Gabriel,B,Coleman,NULL,2529 Terrace Dr,#5,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0152,Bachelors,Professional,M,M,1,1,0,2,137747
12806,11756,NULL,Linda,C,Ortega,NULL,3544 Brush Creek Drive,NULL,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0150,Bachelors,Management,F,S,0,1,0,0,109621
12807,13595,NULL,Cole,L,Stewart,NULL,"20, rue des Rosiers",NULL,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0188,Partial High School,Skilled Manual,M,S,1,2,0,0,52757
12808,12680,NULL,George,M,Sanchez,NULL,1779 Virginia Hills Dr,NULL,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0179,Bachelors,Skilled Manual,M,S,0,2,0,0,57156
12809,22333,NULL,Gabriella,D,Watson,NULL,9147 Meadowlark Court,NULL,Oregon City,Oregon,United States,97045,120-555-0179,Graduate Degree,Professional,F,M,1,1,0,2,134044
12810,20680,NULL,Ashley,NULL,Anderson,NULL,1867 Buchanan Rd.,NULL,Port Hammond,British Columbia,Canada,V6B 3P7,883-555-0115,Graduate Degree,Professional,F,S,1,1,0,0,135546
12811,21440,NULL,Ian,NULL,Morgan,NULL,2750 Alicante Court,NULL,Lincoln Acres,California,United States,91950,489-555-0198,Bachelors,Skilled Manual,M,S,0,1,0,0,54457
12812,12459,NULL,Stefanie,L,Rodriguez,NULL,1293 Silverwood Drive,NULL,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0182,Bachelors,Clerical,F,S,0,2,0,0,78296
12813,29285,NULL,Thomas,NULL,Adams,NULL,3862 Citrus Avenue,NULL,Beverly Hills,California,United States,90210,475-555-0159,High School,Clerical,M,S,1,1,0,0,77652
12814,20093,NULL,Megan,NULL,Clark,NULL,663 Sunset Meadows Ln.,NULL,Torrance,California,United States,90505,356-555-0148,Partial College,Management,F,M,1,3,1,1,105747
12815,13204,NULL,Savannah,H,Parker,NULL,8098 Virginia Circle,NULL,Imperial Beach,California,United States,91932,550-555-0198,Bachelors,Management,F,S,1,1,1,1,110583
12816,27955,NULL,Ramon,M,Wu,NULL,62 Yolanda Circle,NULL,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0181,High School,Skilled Manual,M,M,1,1,1,1,59728
12817,23911,NULL,Priscilla,E,Sharma,NULL,"17, rue de l´Avenir",NULL,Lille,Nord,France,59000,1 (11) 500 555-0186,High School,Clerical,F,S,0,2,0,0,81702
12818,12686,NULL,Trisha,B,Zhou,NULL,7688 P St.,NULL,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0128,Bachelors,Clerical,F,S,0,1,0,0,77677
12819,14624,NULL,Anna,R,Thomas,NULL,6189 Kirkwood Ct.,NULL,Issaquah,Washington,United States,98027,323-555-0116,Partial College,Clerical,F,M,1,1,2,2,76465
12820,11095,NULL,Chad,NULL,Kumar,NULL,1681 Lighthouse Way,NULL,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0151,Partial College,Manual,M,S,0,0,0,0,30695
12821,13239,NULL,Matthew,K,Thomas,NULL,6740 Jalisco,NULL,N. Vancouver,British Columbia,Canada,V7L 4J4,427-555-0141,Partial High School,Manual,M,M,1,0,1,1,30333
12822,12111,NULL,Jacqueline,NULL,Gonzales,NULL,1899 Trail Way,NULL,Fremont,California,United States,94536,128-555-0122,Partial College,Clerical,F,M,1,3,1,2,81539
12823,15774,NULL,Natalie,NULL,Kelly,NULL,6501 West Way,NULL,Redmond,Washington,United States,98052,196-555-0196,High School,Skilled Manual,F,M,1,1,0,2,54976
