CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated,AgeInMonths,AgeInYears,BirthYear,BirthMonth,BikeBuyer,AvgMonthSpend
15274,"",Alexander,M,Johnson,"",5033 Pine Hollow Rd.,NULL,Long Beach,California,United States,90802,443-555-0139,7/25/1996 12:00:00 AM,Partial College,Manual,M,S,0,1,0,0,34888,3/6/2017 12:00:00 AM,248,20,1996,7,0,48.42
22222,"",Angel,E,Hill,"",9204 Lexington Road,NULL,Torrance,California,United States,90505,859-555-0153,7/24/1977 12:00:00 AM,Partial College,Manual,M,M,1,0,1,2,31328,3/6/2017 12:00:00 AM,476,39,1977,7,1,51.19
11210,"",Edward,J,Wood,"",1039 Adelaide St.,NULL,West Covina,California,United States,91791,229-555-0114,6/8/1968 12:00:00 AM,Partial College,Clerical,M,M,1,1,1,2,86322,3/6/2017 12:00:00 AM,585,48,1968,6,1,57.57
20077,"",Aidan,L,Coleman,"",6908 Laguna Circle,NULL,Coronado,California,United States,92118,181-555-0114,11/5/1973 12:00:00 AM,High School,Skilled Manual,M,M,1,1,1,2,57104,3/6/2017 12:00:00 AM,520,43,1973,11,0,54.73
18194,"",Yolanda,J,Kumar,"",8114 Riviera Way,NULL,Perth,South Australia,Australia,6006,1 (11) 500 555-0126,9/12/1994 12:00:00 AM,Bachelors,Skilled Manual,F,M,0,2,0,0,53953,3/6/2017 12:00:00 AM,270,22,1994,9,0,48.67
24699,"",Rebekah,"",Rubio,"",6514 Morello Ave.,NULL,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0196,10/13/1992 12:00:00 AM,Partial High School,Manual,F,S,0,1,0,0,34236,3/6/2017 12:00:00 AM,293,24,1992,10,0,45.96
27080,"",Nathan,W,Campbell,"",406 Chinquapin Ct.,NULL,Concord,California,United States,94519,131-555-0151,6/3/1990 12:00:00 AM,Bachelors,Management,M,M,1,3,0,0,104232,3/6/2017 12:00:00 AM,321,26,1990,6,1,51.23
16485,"",Ian,A,Foster,"",1008 Lydia Lane,NULL,Burbank,California,United States,91502,924-555-0118,4/23/2000 12:00:00 AM,Partial High School,Skilled Manual,M,S,0,1,0,0,52189,3/6/2017 12:00:00 AM,203,16,2000,4,0,48.63
20914,"",Gilbert,C,Zeng,"",Postenweg 3738,NULL,Berlin,Hessen,Germany,14129,1 (11) 500 555-0160,4/25/1982 12:00:00 AM,Partial College,Management,M,M,1,1,1,1,110111,3/6/2017 12:00:00 AM,419,34,1982,4,1,56.95
18495,"",Jeremy,E,Phillips,"",275 South Ranchford Ct,NULL,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0187,9/3/1978 12:00:00 AM,Bachelors,Management,M,S,1,1,0,0,108158,3/6/2017 12:00:00 AM,462,38,1978,9,1,61.49
26979,"",Christy,G,Jai,"",8246 Via Del Sol,NULL,Oxford,England,United Kingdom,OX14 4SE,1 (11) 500 555-0162,6/24/1994 12:00:00 AM,Bachelors,Clerical,F,M,0,0,0,0,77971,3/6/2017 12:00:00 AM,273,22,1994,6,0,50.11
25313,"",Trevor,C,Coleman,"",1492 Bermad Dr.,NULL,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0143,5/3/1991 12:00:00 AM,Partial High School,Skilled Manual,M,S,0,1,0,0,55669,3/6/2017 12:00:00 AM,310,25,1991,5,0,49.27
17055,"",Willie,"",She,"",5742 Curtis Drive,NULL,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0147,11/9/1989 12:00:00 AM,Graduate Degree,Manual,M,S,0,0,0,0,26215,3/6/2017 12:00:00 AM,328,27,1989,11,0,47.42
19364,"",Alejandro,S,Nara,"",Rotthäuser Weg 22,NULL,Frankfurt am Main,Saarland,Germany,60075,1 (11) 500 555-0110,10/20/1982 12:00:00 AM,Bachelors,Clerical,M,M,1,2,2,2,78360,3/6/2017 12:00:00 AM,413,34,1982,10,1,55.13
12515,"",Shelby,"",Bailey,"","111, rue des Pyrenees",NULL,Roubaix,Nord,France,59100,1 (11) 500 555-0195,6/3/1997 12:00:00 AM,Partial College,Skilled Manual,F,S,0,0,0,0,59223,3/6/2017 12:00:00 AM,237,19,1997,6,0,52.66
22308,"",Cassandra,"",Lopez,"",6897 Pome Court,NULL,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0173,8/22/1993 12:00:00 AM,Bachelors,Manual,F,M,0,1,0,0,29687,3/6/2017 12:00:00 AM,283,23,1993,8,0,45.92
17540,"",Gloria,L,Gutierrez,"",6898 Roxie Lane,NULL,Beaverton,Oregon,United States,97005,472-555-0168,3/7/1982 12:00:00 AM,High School,Skilled Manual,F,M,1,1,1,1,51764,3/6/2017 12:00:00 AM,420,35,1982,3,1,52.18
11064,"",Chase,"",Reed,"",2721 Alexander Pl.,NULL,Downey,California,United States,90241,892-555-0184,12/7/1995 12:00:00 AM,High School,Skilled Manual,M,M,0,0,0,0,59516,3/6/2017 12:00:00 AM,255,21,1995,12,0,48.65
23401,"",Evan,"",Brooks,"",381 Marina Village Pkwy.,NULL,Vancouver,British Columbia,Canada,V7L 4J4,895-555-0130,3/17/1979 12:00:00 AM,Bachelors,Manual,M,M,1,0,1,2,36993,3/6/2017 12:00:00 AM,456,38,1979,3,1,57.44
17268,"",Alyssa,"",Hughes,"",5854 Onley Dr,NULL,Burien,Washington,United States,98168,975-555-0124,10/2/1978 12:00:00 AM,Partial College,Skilled Manual,F,M,1,1,2,2,59649,3/6/2017 12:00:00 AM,461,38,1978,10,1,49
26150,"",Nancy,H,Rana,"",1828 Blackburn Ct.,NULL,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0180,10/27/1984 12:00:00 AM,Bachelors,Professional,F,S,1,3,0,0,127884,3/6/2017 12:00:00 AM,389,32,1984,10,0,53.84
23571,"",Alisha,P,Guo,"",8447 Kentucky Dr.,NULL,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0174,1/23/1960 12:00:00 AM,Bachelors,Management,F,M,1,2,0,2,111504,3/6/2017 12:00:00 AM,686,57,1960,1,0,50.73
15005,"",Adrian,"",Cooper,"",2055 Seawind Dr.,NULL,Long Beach,California,United States,90802,478-555-0132,9/20/1998 12:00:00 AM,Partial College,Clerical,M,S,0,3,0,0,84347,3/6/2017 12:00:00 AM,222,18,1998,9,1,51.31
13092,"",William,E,Walker,"",3332 Green Valley Road,NULL,Palo Alto,California,United States,94303,894-555-0145,11/4/1986 12:00:00 AM,Graduate Degree,Professional,M,M,1,1,1,2,138781,3/6/2017 12:00:00 AM,364,30,1986,11,1,61.24
14428,"",Cassie,"",Andersen,"",Nollendorfplatz 2,NULL,Poing,Saarland,Germany,66041,1 (11) 500 555-0145,10/12/1975 12:00:00 AM,Partial College,Management,F,S,1,3,0,0,103546,3/6/2017 12:00:00 AM,497,41,1975,10,1,53.07
11425,"",Ariana,D,Gray,"",3675 Palms Dr,NULL,Metz,Moselle,France,57000,1 (11) 500 555-0191,8/6/1974 12:00:00 AM,High School,Clerical,F,M,1,1,1,1,80503,3/6/2017 12:00:00 AM,511,42,1974,8,1,51.58
12985,"",Hailey,L,Roberts,"",867 Calico Way,NULL,Long Beach,California,United States,90802,191-555-0114,5/11/1978 12:00:00 AM,Graduate Degree,Management,F,M,1,2,0,2,107880,3/6/2017 12:00:00 AM,466,38,1978,5,1,51.14
25549,"",Mallory,"",Dominguez,"","62, rue Villedo",NULL,Les Ulis,Essonne,France,91940,1 (11) 500 555-0186,10/27/1961 12:00:00 AM,Partial College,Clerical,F,S,1,0,0,1,81858,3/6/2017 12:00:00 AM,665,55,1961,10,0,53.32
21176,"",Raul,L,Chande,"",938 San Ysidro Court,NULL,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0130,8/10/1987 12:00:00 AM,Graduate Degree,Clerical,M,M,1,1,1,2,85459,3/6/2017 12:00:00 AM,355,29,1987,8,1,53.27
23895,"",Nicole,"",Powell,"",1569 Norse Drive,NULL,Corvallis,Oregon,United States,97330,492-555-0140,4/14/1985 12:00:00 AM,Graduate Degree,Professional,F,S,1,3,0,0,132036,3/6/2017 12:00:00 AM,383,31,1985,4,1,52.13
26824,"",Theresa,"",Blanco,"",6780 Ware Ct.,NULL,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0181,3/6/1986 12:00:00 AM,Partial High School,Manual,F,S,0,0,0,0,35714,3/6/2017 12:00:00 AM,372,31,1986,3,0,47.55
28069,"",Jacob,I,Johnson,"",2219 Dewing Avenue,NULL,Sooke,British Columbia,Canada,V0,769-555-0172,7/3/1992 12:00:00 AM,Bachelors,Skilled Manual,M,S,0,1,0,0,51880,3/6/2017 12:00:00 AM,296,24,1992,7,0,49.33
20380,"",Catherine,M,Reed,"",6643 Mt. Whitney,NULL,Westminster,British Columbia,Canada,V3L 1E7,174-555-0176,2/3/1957 12:00:00 AM,Graduate Degree,Clerical,F,M,1,2,0,3,81615,3/6/2017 12:00:00 AM,721,60,1957,2,0,50.21
16143,"",Sara,A,Evans,"",7747 Bell Drive,NULL,Imperial Beach,California,United States,91932,646-555-0173,3/19/1979 12:00:00 AM,Bachelors,Skilled Manual,F,M,1,0,1,2,61360,3/6/2017 12:00:00 AM,456,38,1979,3,1,52.37
13076,"",Craig,V,Munoz,"",3131 San Miguel Circle,NULL,Perth,South Australia,Australia,6006,1 (11) 500 555-0183,3/3/1975 12:00:00 AM,High School,Skilled Manual,M,S,1,1,0,0,59811,3/6/2017 12:00:00 AM,504,42,1975,3,1,52.22
29041,"",Charles,B,Collins,"",9467 Morning Glory Dr,NULL,Royal Oak,British Columbia,Canada,V8X,959-555-0199,4/10/1992 12:00:00 AM,Bachelors,Management,M,S,0,3,0,0,107395,3/6/2017 12:00:00 AM,299,24,1992,4,0,53.4
13568,"",Max,C,Jimenez,"","386, avenue de Malakoff",NULL,Paris,Seine (Paris),France,75010,1 (11) 500 555-0121,5/5/1971 12:00:00 AM,High School,Clerical,M,M,1,1,0,2,85638,3/6/2017 12:00:00 AM,550,45,1971,5,0,56.44
14998,"",Robert,"",Rodriguez,"","360, avenue de Malakoff",NULL,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0142,4/16/1994 12:00:00 AM,Partial High School,Skilled Manual,M,S,0,2,0,0,54882,3/6/2017 12:00:00 AM,275,22,1994,4,1,52.9
14012,"",Eddie,T,Vazquez,"",6142 Kentucky Drive,NULL,Townsville,Queensland,Australia,4810,1 (11) 500 555-0137,2/12/1970 12:00:00 AM,Bachelors,Manual,M,M,1,1,1,2,34534,3/6/2017 12:00:00 AM,565,47,1970,2,1,50.55
18568,"",Mya,M,Bennett,"",3913 Euclid Ave.,NULL,El Cajon,California,United States,92020,905-555-0121,6/20/1987 12:00:00 AM,Bachelors,Management,F,S,1,2,0,0,108555,3/6/2017 12:00:00 AM,357,29,1987,6,1,51.08
18975,"",Samuel,K,Bryant,"",4714 Zulu Court,NULL,Lakewood,California,United States,90712,385-555-0123,5/16/1964 12:00:00 AM,Partial High School,Skilled Manual,M,M,1,2,0,2,55220,3/6/2017 12:00:00 AM,634,52,1964,5,0,47.66
22060,"",Evan,"",Hill,"",6468 Gatewood Court,NULL,Lake Oswego,Oregon,United States,97034,721-555-0154,11/6/1998 12:00:00 AM,Partial College,Clerical,M,M,0,1,0,0,79447,3/6/2017 12:00:00 AM,220,18,1998,11,0,50.16
16274,"",Ross,E,Diaz,"",Holzstr 1333,NULL,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0132,3/16/1984 12:00:00 AM,Partial High School,Skilled Manual,M,M,1,0,1,2,61609,3/6/2017 12:00:00 AM,396,33,1984,3,1,59.05
17990,"",Kristina,"",Patel,"",8299 Leed Court West,NULL,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0147,6/21/1985 12:00:00 AM,High School,Manual,F,S,0,0,0,0,31670,3/6/2017 12:00:00 AM,381,31,1985,6,1,48.32
22590,"",Oscar,B,Hughes,"",Platz des Landtags 55,NULL,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0132,10/4/1979 12:00:00 AM,Partial College,Management,M,M,1,0,0,1,107917,3/6/2017 12:00:00 AM,449,37,1979,10,1,59.17
29027,"",Jacob,N,Walker,"",7814 Milburn Dr.,NULL,Haney,British Columbia,Canada,V2W 1W2,324-555-0135,9/26/1972 12:00:00 AM,High School,Skilled Manual,M,S,1,1,0,0,60148,3/6/2017 12:00:00 AM,534,44,1972,9,0,49.76
27283,"",Jamie,"",Hernandez,"",4194 Baywood Drive,NULL,Cliffside,British Columbia,Canada,V8Y 1L1,134-555-0153,9/9/1987 12:00:00 AM,High School,Manual,M,S,0,0,0,0,33285,3/6/2017 12:00:00 AM,354,29,1987,9,0,46.03
17747,"",Franklin,A,Xie,"",5657 Georgia Dr.,NULL,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0130,11/19/1980 12:00:00 AM,Graduate Degree,Professional,M,M,1,2,0,2,131075,3/6/2017 12:00:00 AM,436,36,1980,11,1,53.79
21725,"",Gabrielle,C,Cannata,"",8607 Pineview Lane,NULL,Victoria,British Columbia,Canada,V8V,504-555-0188,8/21/1992 12:00:00 AM,Graduate Degree,Management,F,S,0,1,0,0,102631,3/6/2017 12:00:00 AM,295,24,1992,8,0,54.21
13298,"",Anna,L,Harris,"",5155 Centennial Way,NULL,Lincoln Acres,California,United States,91950,191-555-0115,7/27/1981 12:00:00 AM,Bachelors,Skilled Manual,F,M,1,2,1,2,53392,3/6/2017 12:00:00 AM,428,35,1981,7,1,52.86
18709,"",Darren,A,Hernandez,"",2234 Stimel Dr.,NULL,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0184,6/6/1989 12:00:00 AM,Graduate Degree,Professional,M,M,1,2,0,0,131339,3/6/2017 12:00:00 AM,333,27,1989,6,0,51.57
14594,"",Lauren,T,Taylor,"",1177 Oily Road,NULL,West Covina,California,United States,91791,249-555-0169,8/21/1986 12:00:00 AM,Graduate Degree,Manual,F,M,0,0,0,1,29797,3/6/2017 12:00:00 AM,367,30,1986,8,0,45.17
24992,"",Faith,L,Bryant,"",6267 Morello Heights Circle,NULL,Chula Vista,California,United States,91910,154-555-0170,3/12/1972 12:00:00 AM,Partial High School,Skilled Manual,F,M,1,1,0,2,57009,3/6/2017 12:00:00 AM,540,45,1972,3,0,48.93
19550,"",Lucas,C,Perez,"",9309 Silver Oak Pl,NULL,El Cajon,California,United States,92020,205-555-0113,10/10/1978 12:00:00 AM,Bachelors,Management,M,M,1,2,2,2,110342,3/6/2017 12:00:00 AM,461,38,1978,10,1,58.03
24595,"",Kelvin,"",Wu,"",3338 Stillwater Ct.,NULL,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0191,5/13/1993 12:00:00 AM,Bachelors,Management,M,S,0,0,0,0,112176,3/6/2017 12:00:00 AM,286,23,1993,5,0,53.19
25565,"",Kevin,M,Perez,"",8398 Mt. Hood Circle,NULL,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0116,12/7/1997 12:00:00 AM,High School,Skilled Manual,M,S,0,1,0,0,51628,3/6/2017 12:00:00 AM,231,19,1997,12,0,52.24
16064,"",Isabella,J,Griffin,"",7086 C Wharton Way,NULL,Santa Cruz,California,United States,95062,994-555-0112,3/1/1989 12:00:00 AM,Bachelors,Skilled Manual,F,M,0,2,1,2,58911,3/6/2017 12:00:00 AM,336,28,1989,3,1,49.18
16279,"",Victoria,"",Patterson,"",Alderstr 3981,NULL,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0143,6/25/1983 12:00:00 AM,Partial High School,Skilled Manual,F,S,0,1,0,0,54611,3/6/2017 12:00:00 AM,405,33,1983,6,0,47.86
20310,"",Timothy,R,Ramirez,"",7864 East 88th St.,NULL,Long Beach,California,United States,90802,592-555-0129,4/4/1999 12:00:00 AM,Partial College,Management,M,S,0,2,0,0,106482,3/6/2017 12:00:00 AM,215,17,1999,4,1,51.85
19265,"",Dale,"",Raji,"",1315 Union St,NULL,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0117,2/23/1999 12:00:00 AM,Partial College,Skilled Manual,M,M,0,2,0,0,52542,3/6/2017 12:00:00 AM,217,18,1999,2,1,47.98
27346,"",Leslie,"",Dominguez,"",245 Blue Jay Drive,NULL,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0118,10/16/1995 12:00:00 AM,Bachelors,Professional,F,S,0,1,0,0,132019,3/6/2017 12:00:00 AM,257,21,1995,10,0,54.3
28171,"",Aidan,"",Henderson,"",P. O. Box 5413,NULL,Burien,Washington,United States,98168,285-555-0116,10/16/1981 12:00:00 AM,Partial College,Clerical,M,M,1,3,0,2,82265,3/6/2017 12:00:00 AM,425,35,1981,10,1,54.14
26793,"",Jesse,M,Nelson,"",3352 Alicante Court,NULL,Torrance,California,United States,90505,542-555-0136,3/18/1997 12:00:00 AM,High School,Skilled Manual,M,S,0,1,0,0,61544,3/6/2017 12:00:00 AM,240,20,1997,3,1,51.13
19367,"",Johnathan,A,Gonzalez,"","11, quai de l´ Iton",NULL,Paris,Seine (Paris),France,75002,1 (11) 500 555-0121,8/17/1998 12:00:00 AM,Partial College,Clerical,M,S,0,1,0,0,80905,3/6/2017 12:00:00 AM,223,18,1998,8,0,49.29
20049,"",Colleen,H,Chavez,"",6841 Curletto Dr.,NULL,Warrington,England,United Kingdom,WA3 7BH,1 (11) 500 555-0147,6/23/1991 12:00:00 AM,Partial High School,Skilled Manual,F,S,0,2,0,0,58696,3/6/2017 12:00:00 AM,309,25,1991,6,0,50.14
14010,"",Thomas,"",Moore,"",658 Pecan Street,NULL,Melton,Victoria,Australia,3337,1 (11) 500 555-0152,8/5/1970 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,1,2,59261,3/6/2017 12:00:00 AM,559,46,1970,8,1,57.25
21906,"",Miranda,L,Simmons,"",4340 Lagoon Court,NULL,Bellingham,Washington,United States,98225,432-555-0140,2/5/1954 12:00:00 AM,Graduate Degree,Professional,F,M,1,2,0,2,129391,3/6/2017 12:00:00 AM,757,63,1954,2,0,51.72
16324,"",Juan,A,Romero,"",4264 Oak Creek Ct.,NULL,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0158,3/19/1995 12:00:00 AM,Bachelors,Management,M,M,1,0,0,0,112632,3/6/2017 12:00:00 AM,264,22,1995,3,0,51.1
13293,"",Barbara,"",Lu,"",9450 Almond Street,NULL,Chula Vista,California,United States,91910,173-555-0168,7/13/1982 12:00:00 AM,Bachelors,Clerical,F,M,1,2,1,2,80463,3/6/2017 12:00:00 AM,416,34,1982,7,1,52.39
20926,"",Jeffery,C,Guo,"","86, rue Mazagran",NULL,Versailles,Yveline,France,78000,1 (11) 500 555-0196,7/18/1999 12:00:00 AM,High School,Clerical,M,S,0,2,0,0,80696,3/6/2017 12:00:00 AM,212,17,1999,7,1,52.59
16008,"",Morgan,D,Allen,"",1694 Pinole Valley Rd.,NULL,Kirkland,Washington,United States,98033,908-555-0127,7/16/1959 12:00:00 AM,Graduate Degree,Professional,F,M,1,3,0,2,138254,3/6/2017 12:00:00 AM,692,57,1959,7,1,52.18
14023,"",Beth,J,Carlson,"",2444 Piedmont,NULL,Concord,California,United States,94519,237-555-0170,10/15/1995 12:00:00 AM,High School,Clerical,F,S,0,1,0,0,86938,3/6/2017 12:00:00 AM,257,21,1995,10,0,53.5
24295,"",Natalie,"",Barnes,"",7650 Northridge Drive,NULL,Palo Alto,California,United States,94303,623-555-0149,3/26/1993 12:00:00 AM,Partial College,Management,F,S,0,2,0,0,110169,3/6/2017 12:00:00 AM,288,24,1993,3,0,55.04
25469,"",Martha,"",Wu,"","27, place de Brazaville",NULL,Orleans,Loiret,France,45000,1 (11) 500 555-0181,6/17/1985 12:00:00 AM,High School,Manual,F,M,0,1,0,2,36637,3/6/2017 12:00:00 AM,381,31,1985,6,0,45.84
27198,"",Jocelyn,"",Flores,"",8543 Meadowbrook Drive,NULL,Burien,Washington,United States,98168,429-555-0119,4/6/1986 12:00:00 AM,Graduate Degree,Manual,F,S,0,1,0,0,25933,3/6/2017 12:00:00 AM,371,30,1986,4,0,49.23
11737,"",Megan,A,Martin,"",8243 Gilardy Drive,NULL,Redwood City,California,United States,94063,612-555-0171,2/8/1979 12:00:00 AM,Bachelors,Clerical,F,M,1,3,0,2,77436,3/6/2017 12:00:00 AM,457,38,1979,2,1,49.22
25253,"",Ryan,F,Miller,"",5502 Sun View Terr.,NULL,Issaquah,Washington,United States,98027,341-555-0122,1/13/1996 12:00:00 AM,High School,Skilled Manual,M,M,0,0,0,0,56381,3/6/2017 12:00:00 AM,254,21,1996,1,0,47.87
11609,"",Eugene,E,Ye,"",2877 Bounty Way,NULL,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0128,6/26/1996 12:00:00 AM,Partial College,Manual,M,S,0,0,0,0,35893,3/6/2017 12:00:00 AM,249,20,1996,6,0,47.78
14539,"",Carrie,"",Alonso,"","34, rue Philibert-Delorme",NULL,Paris,Seine (Paris),France,75008,1 (11) 500 555-0193,12/20/1982 12:00:00 AM,Graduate Degree,Professional,F,S,1,0,0,0,129395,3/6/2017 12:00:00 AM,411,34,1982,12,1,54.79
15424,"",Rebecca,C,Hill,"",4986 Treat Blvd.,NULL,Beverly Hills,California,United States,90210,678-555-0155,6/12/1999 12:00:00 AM,Partial College,Skilled Manual,F,S,0,2,0,0,52449,3/6/2017 12:00:00 AM,213,17,1999,6,0,52.34
22247,"",Ryan,R,Williams,"",5075 William Reed Dr.,NULL,Royal Oak,British Columbia,Canada,V8X,543-555-0176,10/7/1989 12:00:00 AM,Bachelors,Clerical,M,M,1,3,1,2,83322,3/6/2017 12:00:00 AM,329,27,1989,10,1,51.83
22215,"",Samuel,R,Lal,"",488 Meadow Glen Way,NULL,Lincoln Acres,California,United States,91950,587-555-0173,12/25/1986 12:00:00 AM,Graduate Degree,Clerical,M,M,1,2,0,1,85207,3/6/2017 12:00:00 AM,363,30,1986,12,1,59.98
27279,"",Katelyn,"",Brooks,"",291 Ironwood Way,NULL,Issaquah,Washington,United States,98027,772-555-0169,7/15/1988 12:00:00 AM,Bachelors,Clerical,F,S,0,1,0,0,80632,3/6/2017 12:00:00 AM,344,28,1988,7,0,50.55
14763,"",George,J,Arun,"",8844 Garcia,NULL,Beaverton,Oregon,United States,97005,503-555-0119,11/11/1978 12:00:00 AM,Graduate Degree,Manual,M,S,0,1,0,0,26501,3/6/2017 12:00:00 AM,460,38,1978,11,0,49.86
12531,"",Autumn,I,Xu,"",2219 Dewing Avenue,NULL,Beaverton,Oregon,United States,97005,941-555-0190,7/3/1992 12:00:00 AM,Partial College,Skilled Manual,F,S,0,2,0,0,54878,3/6/2017 12:00:00 AM,296,24,1992,7,1,49.14
26924,"",Erica,"",Zeng,"",9549 Roxbury Drive,NULL,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0163,6/15/1997 12:00:00 AM,Partial College,Manual,F,S,0,0,0,0,35947,3/6/2017 12:00:00 AM,237,19,1997,6,1,45.7
21197,"",Sheena,D,Pal,"",4399 Price Lane,NULL,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0169,1/22/1981 12:00:00 AM,Bachelors,Skilled Manual,F,S,0,0,0,0,59200,3/6/2017 12:00:00 AM,434,36,1981,1,1,51.44
21850,"",Bruce,"",Subram,"","215, avenue du Québec",NULL,Paris,Seine (Paris),France,75008,1 (11) 500 555-0198,9/14/1971 12:00:00 AM,High School,Manual,M,M,1,0,1,2,32873,3/6/2017 12:00:00 AM,546,45,1971,9,1,51.06
16712,"",Suzanne,K,Lu,"",7605 Mount Dr.,NULL,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0167,10/24/1976 12:00:00 AM,Partial College,Clerical,F,S,1,1,0,0,76718,3/6/2017 12:00:00 AM,485,40,1976,10,0,53.67
25014,"",Juan,"",Reed,"",5671 Dimaggio Way,NULL,Lincoln Acres,California,United States,91950,262-555-0179,8/16/1998 12:00:00 AM,Partial College,Clerical,M,S,0,1,0,0,87442,3/6/2017 12:00:00 AM,223,18,1998,8,0,53.65
18378,"",Dalton,E,Foster,"",7097 Algiers Drive,NULL,Santa Monica,California,United States,90401,238-555-0185,4/13/1976 12:00:00 AM,Partial College,Clerical,M,M,1,2,1,1,81403,3/6/2017 12:00:00 AM,491,40,1976,4,1,55.71
21301,"",Sierra,"",Gonzalez,"",1850 Lancelot Drive,NULL,Corvallis,Oregon,United States,97330,919-555-0163,9/9/1975 12:00:00 AM,Partial High School,Skilled Manual,F,S,1,1,0,0,57528,3/6/2017 12:00:00 AM,498,41,1975,9,0,48
25308,"",Lindsey,C,Tang,"",6200 Mt. Pisgah,NULL,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0120,2/13/1992 12:00:00 AM,High School,Clerical,F,S,0,1,0,0,84275,3/6/2017 12:00:00 AM,301,25,1992,2,0,52.21
11159,"",Brianna,A,Hughes,"",6793 Bonifacio St.,NULL,Woodland Hills,California,United States,91364,319-555-0183,9/17/1995 12:00:00 AM,High School,Skilled Manual,F,S,0,1,0,0,56504,3/6/2017 12:00:00 AM,258,21,1995,9,0,50.23
19460,"",Arthur,"",Diaz,"","811bis, rue des Peupliers",NULL,Morangis,Essonne,France,91420,1 (11) 500 555-0157,6/13/1986 12:00:00 AM,Bachelors,Management,M,M,1,1,0,1,109139,3/6/2017 12:00:00 AM,369,30,1986,6,1,54.2
17732,"",Allen,L,Rodriguez,"",485 Starlyn Dr.,NULL,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0148,8/18/1999 12:00:00 AM,Bachelors,Skilled Manual,M,M,0,1,0,0,60346,3/6/2017 12:00:00 AM,211,17,1999,8,0,48.71
22915,"",Carly,"",Shen,"",8533 Valley Oak Plaza,# 174,Perth,South Australia,Australia,6006,1 (11) 500 555-0149,2/8/1987 12:00:00 AM,Bachelors,Professional,F,M,1,1,1,2,133042,3/6/2017 12:00:00 AM,361,30,1987,2,1,56.16
26362,"",Joy,E,Torres,"",Postenweg 5752,NULL,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0186,3/18/1986 12:00:00 AM,High School,Skilled Manual,F,M,1,1,1,1,58253,3/6/2017 12:00:00 AM,372,31,1986,3,1,51.52
26576,"",Kaitlyn,"",Robinson,"",5288 York Dr.,NULL,Lemon Grove,California,United States,91945,935-555-0189,1/10/1995 12:00:00 AM,Partial College,Clerical,F,M,0,0,0,0,76978,3/6/2017 12:00:00 AM,266,22,1995,1,1,50.09
29392,"",Tamara,B,Andersen,"",5047 Northwood Dr.,NULL,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0133,6/17/1986 12:00:00 AM,Bachelors,Clerical,F,M,1,1,1,2,85720,3/6/2017 12:00:00 AM,369,30,1986,6,1,50.54
26302,"",James,L,Jackson,"",8328 Melinda Court,NULL,Daly City,California,United States,94015,589-555-0146,7/12/1990 12:00:00 AM,Bachelors,Manual,M,M,0,0,0,1,30715,3/6/2017 12:00:00 AM,320,26,1990,7,0,46.67
24354,"",Bailey,"",Cook,"",6983 Niagara Court,NULL,Santa Cruz,California,United States,95062,160-555-0122,6/19/1979 12:00:00 AM,Partial College,Manual,F,M,1,0,0,2,28175,3/6/2017 12:00:00 AM,453,37,1979,6,0,45.16
17099,"",Joel,A,Fernandez,"","98, quai de Grenelle",NULL,Sèvres,Hauts de Seine,France,92310,1 (11) 500 555-0159,11/17/1992 12:00:00 AM,High School,Skilled Manual,M,S,0,1,0,0,53543,3/6/2017 12:00:00 AM,292,24,1992,11,1,52.26
